Sale_ID,Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Price,Discount,Weather_Condition,Promotion,Competitor_Pricing,Seasonality,Epidemic,Source
58826,2022-10-22,S001,P0013,Electronics,West,74,48,123,18.21,0,Rainy,1,14.09,Autumn,,retail_store_inventory
58827,2022-10-22,S001,P0014,Groceries,North,182,133,379,74.23,10,Cloudy,1,72.86,Autumn,0.0,demand_forecasting_dataset
58828,2022-10-22,S001,P0014,Clothing,North,277,237,179,79.08,0,Sunny,0,83.07,Spring,,retail_store_inventory
58829,2022-10-22,S001,P0015,Toys,North,152,44,0,11.3,15,Cloudy,1,12.06,Autumn,0.0,demand_forecasting_dataset
58830,2022-10-22,S001,P0015,Electronics,West,342,167,200,43.97,15,Snowy,1,44.67,Autumn,,retail_store_inventory
58831,2022-10-22,S001,P0016,Groceries,North,277,204,0,48.27,0,Cloudy,0,54.88,Autumn,0.0,demand_forecasting_dataset
58832,2022-10-22,S001,P0016,Groceries,South,226,215,156,35.51,15,Rainy,1,39.2,Autumn,,retail_store_inventory
58833,2022-10-22,S001,P0017,Toys,North,92,92,159,25.26,10,Cloudy,0,29.72,Autumn,0.0,demand_forecasting_dataset
58834,2022-10-22,S001,P0017,Toys,North,495,432,200,84.42,15,Cloudy,1,82.27,Winter,,retail_store_inventory
58835,2022-10-22,S001,P0018,Groceries,North,157,117,106,60.24,15,Cloudy,1,59.28,Autumn,0.0,demand_forecasting_dataset
58836,2022-10-22,S001,P0018,Furniture,West,133,125,175,84.7,10,Cloudy,0,87.56,Autumn,,retail_store_inventory
58837,2022-10-22,S001,P0019,Furniture,North,86,86,156,135.41,10,Cloudy,1,124.25,Autumn,0.0,demand_forecasting_dataset
58838,2022-10-22,S001,P0019,Electronics,West,92,78,84,92.79,0,Snowy,0,91.13,Autumn,,retail_store_inventory
58839,2022-10-22,S001,P0020,Furniture,North,449,109,487,137.38,0,Cloudy,0,118.57,Autumn,0.0,demand_forecasting_dataset
58840,2022-10-22,S001,P0020,Clothing,West,486,362,59,45.13,5,Snowy,0,40.36,Winter,,retail_store_inventory
58841,2022-10-22,S002,P0001,Groceries,South,360,105,0,80.67,10,Rainy,0,94.62,Autumn,0.0,demand_forecasting_dataset
58842,2022-10-22,S002,P0001,Groceries,South,63,29,97,29.2,20,Sunny,0,33.63,Autumn,,retail_store_inventory
58843,2022-10-22,S002,P0002,Toys,South,166,127,0,33.31,5,Rainy,0,37.15,Autumn,0.0,demand_forecasting_dataset
58844,2022-10-22,S002,P0002,Furniture,North,402,290,151,87.82,20,Snowy,0,88.57,Winter,,retail_store_inventory
58845,2022-10-22,S002,P0003,Groceries,South,170,82,0,69.25,10,Rainy,1,65.94,Autumn,0.0,demand_forecasting_dataset
58846,2022-10-22,S002,P0003,Electronics,East,299,80,101,68.59,0,Cloudy,1,68.36,Summer,,retail_store_inventory
58847,2022-10-22,S002,P0004,Groceries,South,110,52,0,38.84,0,Rainy,0,45.68,Autumn,0.0,demand_forecasting_dataset
58848,2022-10-22,S002,P0004,Furniture,South,264,31,94,72.47,15,Sunny,0,75.83,Spring,,retail_store_inventory
58849,2022-10-22,S002,P0005,Electronics,South,360,67,0,97.84,0,Rainy,0,84.1,Autumn,0.0,demand_forecasting_dataset
58850,2022-10-22,S002,P0005,Groceries,West,71,27,37,17.54,15,Rainy,1,20.56,Summer,,retail_store_inventory
58851,2022-10-22,S002,P0006,Clothing,South,93,93,104,55.03,20,Rainy,1,49.25,Autumn,0.0,demand_forecasting_dataset
58852,2022-10-22,S002,P0006,Groceries,East,62,0,116,20.37,15,Snowy,0,18.26,Summer,,retail_store_inventory
58853,2022-10-22,S002,P0007,Toys,South,249,67,186,23.49,10,Rainy,0,26.42,Autumn,0.0,demand_forecasting_dataset
58854,2022-10-22,S002,P0007,Toys,West,164,80,104,26.32,10,Sunny,1,26.43,Autumn,,retail_store_inventory
58855,2022-10-22,S002,P0008,Groceries,South,159,109,130,23.13,20,Rainy,1,19.96,Autumn,0.0,demand_forecasting_dataset
58856,2022-10-22,S002,P0008,Clothing,West,269,55,74,26.68,0,Rainy,1,25.72,Spring,,retail_store_inventory
58857,2022-10-22,S002,P0009,Groceries,South,193,130,0,61.18,5,Rainy,0,65.07,Autumn,0.0,demand_forecasting_dataset
58858,2022-10-22,S002,P0009,Electronics,West,496,218,34,69.16,0,Cloudy,1,70.72,Autumn,,retail_store_inventory
58859,2022-10-22,S002,P0010,Groceries,South,196,133,165,108.0,0,Rainy,0,97.52,Autumn,0.0,demand_forecasting_dataset
58860,2022-10-22,S002,P0010,Electronics,South,490,377,140,40.33,5,Rainy,1,37.84,Autumn,,retail_store_inventory
58861,2022-10-22,S002,P0011,Groceries,South,413,70,0,102.3,0,Rainy,0,99.15,Autumn,0.0,demand_forecasting_dataset
58862,2022-10-22,S002,P0011,Furniture,North,59,59,34,97.55,0,Cloudy,1,96.94,Autumn,,retail_store_inventory
58863,2022-10-22,S002,P0012,Electronics,South,961,144,0,60.09,25,Rainy,1,53.66,Autumn,0.0,demand_forecasting_dataset
58864,2022-10-22,S002,P0012,Electronics,West,250,179,54,26.21,10,Sunny,0,30.8,Summer,,retail_store_inventory
58865,2022-10-22,S002,P0013,Groceries,South,191,129,0,23.68,0,Rainy,0,26.26,Autumn,0.0,demand_forecasting_dataset
58866,2022-10-22,S002,P0013,Toys,West,161,30,143,92.61,10,Rainy,0,92.25,Spring,,retail_store_inventory
58867,2022-10-22,S002,P0014,Electronics,South,666,81,0,96.92,25,Rainy,1,90.64,Autumn,0.0,demand_forecasting_dataset
58868,2022-10-22,S002,P0014,Groceries,East,350,9,171,77.82,15,Cloudy,1,75.54,Autumn,,retail_store_inventory
58869,2022-10-22,S002,P0015,Clothing,South,429,97,501,60.55,20,Rainy,1,58.9,Autumn,0.0,demand_forecasting_dataset
58870,2022-10-22,S002,P0015,Toys,South,487,40,135,39.05,15,Sunny,0,40.88,Winter,,retail_store_inventory
58871,2022-10-22,S002,P0016,Clothing,South,139,124,198,96.23,0,Rainy,0,95.69,Autumn,0.0,demand_forecasting_dataset
58872,2022-10-22,S002,P0016,Groceries,West,493,46,192,37.35,20,Cloudy,1,36.05,Autumn,,retail_store_inventory
58873,2022-10-22,S002,P0017,Toys,South,204,159,0,22.5,5,Rainy,0,25.45,Autumn,0.0,demand_forecasting_dataset
58874,2022-10-22,S002,P0017,Electronics,South,230,104,141,54.96,0,Snowy,1,57.04,Autumn,,retail_store_inventory
58875,2022-10-22,S002,P0018,Clothing,South,150,113,141,28.25,20,Rainy,1,24.58,Autumn,0.0,demand_forecasting_dataset
58876,2022-10-22,S002,P0018,Toys,West,491,446,184,96.96,5,Snowy,0,93.42,Spring,,retail_store_inventory
58877,2022-10-22,S002,P0019,Clothing,South,549,136,549,85.6,20,Rainy,1,73.09,Autumn,0.0,demand_forecasting_dataset
58878,2022-10-22,S002,P0019,Groceries,North,380,369,176,76.59,5,Rainy,0,76.44,Autumn,,retail_store_inventory
58879,2022-10-22,S002,P0020,Furniture,South,316,43,0,110.45,10,Rainy,0,106.06,Autumn,0.0,demand_forecasting_dataset
58880,2022-10-22,S002,P0020,Groceries,East,199,108,72,11.92,10,Snowy,0,13.97,Winter,,retail_store_inventory
58881,2022-10-22,S003,P0001,Toys,East,123,117,0,15.73,10,Rainy,0,17.31,Autumn,0.0,demand_forecasting_dataset
58882,2022-10-22,S003,P0001,Groceries,North,498,456,154,15.37,15,Cloudy,0,14.52,Spring,,retail_store_inventory
58883,2022-10-22,S003,P0002,Groceries,East,587,159,0,69.53,0,Rainy,0,68.51,Autumn,0.0,demand_forecasting_dataset
58884,2022-10-22,S003,P0002,Toys,East,453,41,101,94.56,20,Rainy,1,98.06,Spring,,retail_store_inventory
58885,2022-10-22,S003,P0003,Electronics,East,223,110,0,73.01,25,Rainy,1,66.68,Autumn,0.0,demand_forecasting_dataset
58886,2022-10-22,S003,P0003,Electronics,South,419,56,34,12.97,5,Cloudy,0,15.14,Autumn,,retail_store_inventory
58887,2022-10-22,S003,P0004,Groceries,East,385,144,320,22.61,10,Rainy,0,27.16,Autumn,0.0,demand_forecasting_dataset
58888,2022-10-22,S003,P0004,Electronics,South,463,251,123,70.17,10,Snowy,0,66.25,Spring,,retail_store_inventory
58889,2022-10-22,S003,P0005,Toys,East,441,88,0,22.46,5,Rainy,0,21.91,Autumn,0.0,demand_forecasting_dataset
58890,2022-10-22,S003,P0005,Groceries,East,103,80,193,24.65,10,Sunny,1,28.77,Spring,,retail_store_inventory
58891,2022-10-22,S003,P0006,Toys,East,126,123,197,43.53,20,Rainy,1,43.52,Autumn,0.0,demand_forecasting_dataset
58892,2022-10-22,S003,P0006,Electronics,East,133,55,93,42.61,10,Sunny,0,40.11,Summer,,retail_store_inventory
58893,2022-10-22,S003,P0007,Groceries,East,381,72,333,16.26,5,Rainy,0,14.53,Autumn,0.0,demand_forecasting_dataset
58894,2022-10-22,S003,P0007,Furniture,West,485,25,94,64.54,5,Cloudy,0,65.96,Spring,,retail_store_inventory
58895,2022-10-22,S003,P0008,Clothing,East,450,91,0,110.52,10,Rainy,1,108.15,Autumn,0.0,demand_forecasting_dataset
58896,2022-10-22,S003,P0008,Electronics,South,356,30,39,44.84,20,Sunny,1,48.45,Autumn,,retail_store_inventory
58897,2022-10-22,S003,P0009,Groceries,East,93,93,167,66.71,0,Rainy,0,74.94,Autumn,0.0,demand_forecasting_dataset
58898,2022-10-22,S003,P0009,Toys,North,437,64,178,77.54,5,Sunny,1,81.15,Autumn,,retail_store_inventory
58899,2022-10-22,S003,P0010,Groceries,East,222,101,0,43.86,10,Rainy,0,37.56,Autumn,0.0,demand_forecasting_dataset
58900,2022-10-22,S003,P0010,Electronics,North,155,110,197,30.44,20,Snowy,0,27.71,Autumn,,retail_store_inventory
58901,2022-10-22,S003,P0011,Electronics,East,123,88,239,125.71,0,Rainy,0,150.16,Autumn,0.0,demand_forecasting_dataset
58902,2022-10-22,S003,P0011,Toys,East,240,58,79,63.88,0,Sunny,0,62.94,Autumn,,retail_store_inventory
58903,2022-10-22,S003,P0012,Furniture,East,294,103,0,88.4,20,Rainy,1,85.03,Autumn,0.0,demand_forecasting_dataset
58904,2022-10-22,S003,P0012,Furniture,North,164,115,56,46.96,15,Rainy,0,43.53,Summer,,retail_store_inventory
58905,2022-10-22,S003,P0013,Groceries,East,583,136,0,81.95,10,Rainy,0,81.33,Autumn,0.0,demand_forecasting_dataset
58906,2022-10-22,S003,P0013,Electronics,North,285,53,22,89.91,20,Rainy,1,91.99,Spring,,retail_store_inventory
58907,2022-10-22,S003,P0014,Groceries,East,163,48,0,75.66,10,Rainy,1,84.51,Autumn,0.0,demand_forecasting_dataset
58908,2022-10-22,S003,P0014,Furniture,East,425,251,146,99.24,0,Cloudy,1,98.39,Spring,,retail_store_inventory
58909,2022-10-22,S003,P0015,Groceries,East,403,85,0,84.87,15,Rainy,1,90.77,Autumn,0.0,demand_forecasting_dataset
58910,2022-10-22,S003,P0015,Groceries,South,442,90,88,38.17,20,Cloudy,1,35.96,Winter,,retail_store_inventory
58911,2022-10-22,S003,P0016,Electronics,East,87,87,222,100.03,10,Rainy,0,108.07,Autumn,0.0,demand_forecasting_dataset
58912,2022-10-22,S003,P0016,Toys,East,82,82,136,66.76,0,Rainy,0,70.89,Summer,,retail_store_inventory
58913,2022-10-22,S003,P0017,Furniture,East,230,40,0,112.83,5,Rainy,0,100.46,Autumn,0.0,demand_forecasting_dataset
58914,2022-10-22,S003,P0017,Toys,North,479,334,124,14.46,20,Cloudy,0,18.82,Autumn,,retail_store_inventory
58915,2022-10-22,S003,P0018,Furniture,East,372,69,0,102.32,25,Rainy,1,111.87,Autumn,0.0,demand_forecasting_dataset
58916,2022-10-22,S003,P0018,Toys,South,119,13,162,32.92,10,Rainy,0,28.07,Winter,,retail_store_inventory
58917,2022-10-22,S003,P0019,Groceries,East,205,24,0,41.88,10,Rainy,1,39.57,Autumn,0.0,demand_forecasting_dataset
58918,2022-10-22,S003,P0019,Groceries,East,104,40,85,23.81,5,Cloudy,0,21.76,Autumn,,retail_store_inventory
58919,2022-10-22,S003,P0020,Clothing,East,866,50,0,59.44,10,Rainy,0,66.79,Autumn,0.0,demand_forecasting_dataset
58920,2022-10-22,S003,P0020,Furniture,West,460,112,137,46.51,5,Snowy,1,43.53,Autumn,,retail_store_inventory
58921,2022-10-22,S004,P0001,Groceries,West,456,109,428,11.91,0,Cloudy,0,10.55,Autumn,0.0,demand_forecasting_dataset
58922,2022-10-22,S004,P0001,Toys,East,140,77,37,21.7,10,Rainy,0,21.86,Spring,,retail_store_inventory
58923,2022-10-22,S004,P0002,Groceries,West,174,46,140,19.43,0,Cloudy,0,17.11,Autumn,0.0,demand_forecasting_dataset
58924,2022-10-22,S004,P0002,Furniture,West,191,39,144,16.52,0,Snowy,0,16.68,Winter,,retail_store_inventory
58925,2022-10-22,S004,P0003,Furniture,West,557,60,0,112.96,25,Cloudy,1,120.67,Autumn,0.0,demand_forecasting_dataset
58926,2022-10-22,S004,P0003,Furniture,South,277,10,41,11.64,0,Snowy,0,12.46,Spring,,retail_store_inventory
58927,2022-10-22,S004,P0004,Groceries,West,721,124,0,60.92,5,Cloudy,0,58.58,Autumn,0.0,demand_forecasting_dataset
58928,2022-10-22,S004,P0004,Electronics,West,136,123,188,11.46,20,Cloudy,0,14.79,Autumn,,retail_store_inventory
58929,2022-10-22,S004,P0005,Clothing,West,120,106,95,71.3,0,Cloudy,0,85.01,Autumn,0.0,demand_forecasting_dataset
58930,2022-10-22,S004,P0005,Groceries,East,107,96,115,49.21,20,Snowy,1,53.21,Spring,,retail_store_inventory
58931,2022-10-22,S004,P0006,Groceries,West,255,121,362,36.45,20,Cloudy,1,34.68,Autumn,0.0,demand_forecasting_dataset
58932,2022-10-22,S004,P0006,Clothing,East,319,36,167,81.16,20,Snowy,1,81.99,Winter,,retail_store_inventory
58933,2022-10-22,S004,P0007,Groceries,West,768,31,0,24.25,5,Cloudy,0,21.96,Autumn,0.0,demand_forecasting_dataset
58934,2022-10-22,S004,P0007,Groceries,North,99,76,139,61.26,20,Snowy,0,64.27,Spring,,retail_store_inventory
58935,2022-10-22,S004,P0008,Furniture,West,148,80,147,104.09,10,Cloudy,1,114.02,Autumn,0.0,demand_forecasting_dataset
58936,2022-10-22,S004,P0008,Furniture,North,397,314,57,40.2,5,Rainy,0,35.8,Summer,,retail_store_inventory
58937,2022-10-22,S004,P0009,Clothing,West,460,60,0,98.7,5,Cloudy,0,94.03,Autumn,0.0,demand_forecasting_dataset
58938,2022-10-22,S004,P0009,Furniture,North,227,172,60,45.66,20,Rainy,1,45.72,Spring,,retail_store_inventory
58939,2022-10-22,S004,P0010,Groceries,West,436,91,388,28.99,0,Cloudy,0,28.73,Autumn,0.0,demand_forecasting_dataset
58940,2022-10-22,S004,P0010,Electronics,East,278,38,67,53.45,20,Snowy,0,52.13,Summer,,retail_store_inventory
58941,2022-10-22,S004,P0011,Clothing,West,169,33,0,47.11,5,Cloudy,0,56.45,Autumn,0.0,demand_forecasting_dataset
58942,2022-10-22,S004,P0011,Groceries,South,223,128,42,63.23,20,Snowy,1,64.78,Spring,,retail_store_inventory
58943,2022-10-22,S004,P0012,Electronics,West,128,128,142,138.49,10,Cloudy,1,118.14,Autumn,0.0,demand_forecasting_dataset
58944,2022-10-22,S004,P0012,Groceries,South,306,232,44,71.45,5,Snowy,1,69.95,Autumn,,retail_store_inventory
58945,2022-10-22,S004,P0013,Groceries,West,48,48,377,24.19,0,Cloudy,0,21.96,Autumn,0.0,demand_forecasting_dataset
58946,2022-10-22,S004,P0013,Groceries,South,287,98,177,65.35,0,Sunny,0,67.62,Winter,,retail_store_inventory
58947,2022-10-22,S004,P0014,Furniture,West,125,75,146,131.5,25,Cloudy,1,156.38,Autumn,0.0,demand_forecasting_dataset
58948,2022-10-22,S004,P0014,Toys,West,394,312,103,19.01,0,Rainy,1,21.22,Winter,,retail_store_inventory
58949,2022-10-22,S004,P0015,Furniture,West,197,163,445,115.31,10,Cloudy,1,132.86,Autumn,0.0,demand_forecasting_dataset
58950,2022-10-22,S004,P0015,Electronics,West,61,50,70,64.59,10,Rainy,0,61.7,Autumn,,retail_store_inventory
58951,2022-10-22,S004,P0016,Furniture,West,203,58,0,113.37,10,Cloudy,0,110.12,Autumn,0.0,demand_forecasting_dataset
58952,2022-10-22,S004,P0016,Clothing,East,268,62,52,30.35,20,Cloudy,0,25.56,Autumn,,retail_store_inventory
58953,2022-10-22,S004,P0017,Clothing,West,185,91,116,119.46,0,Cloudy,0,114.82,Autumn,0.0,demand_forecasting_dataset
58954,2022-10-22,S004,P0017,Toys,South,88,73,136,50.9,10,Rainy,0,54.95,Spring,,retail_store_inventory
58955,2022-10-22,S004,P0018,Furniture,West,85,85,118,142.43,25,Cloudy,1,160.39,Autumn,0.0,demand_forecasting_dataset
58956,2022-10-22,S004,P0018,Furniture,North,453,241,184,50.46,5,Snowy,0,49.39,Summer,,retail_store_inventory
58957,2022-10-22,S004,P0019,Clothing,West,92,92,115,64.94,10,Cloudy,1,61.85,Autumn,0.0,demand_forecasting_dataset
58958,2022-10-22,S004,P0019,Groceries,South,297,167,75,70.56,15,Sunny,1,75.09,Spring,,retail_store_inventory
58959,2022-10-22,S004,P0020,Furniture,West,216,89,0,134.63,0,Cloudy,0,158.98,Autumn,0.0,demand_forecasting_dataset
58960,2022-10-22,S004,P0020,Groceries,South,491,315,139,26.0,20,Snowy,0,24.92,Summer,,retail_store_inventory
58961,2022-10-22,S005,P0001,Groceries,North,210,53,0,10.1,10,Cloudy,0,11.08,Autumn,0.0,demand_forecasting_dataset
58962,2022-10-22,S005,P0001,Toys,West,127,28,81,99.0,15,Cloudy,0,94.43,Winter,,retail_store_inventory
58963,2022-10-22,S005,P0002,Electronics,North,86,86,304,44.34,0,Cloudy,0,53.06,Autumn,0.0,demand_forecasting_dataset
58964,2022-10-22,S005,P0002,Toys,North,285,121,122,46.35,15,Cloudy,1,44.4,Spring,,retail_store_inventory
58965,2022-10-22,S005,P0003,Toys,North,98,98,173,28.55,25,Cloudy,1,32.72,Autumn,0.0,demand_forecasting_dataset
58966,2022-10-22,S005,P0003,Groceries,West,431,76,94,13.37,10,Rainy,1,11.68,Spring,,retail_store_inventory
58967,2022-10-22,S005,P0004,Groceries,North,111,111,150,8.29,5,Cloudy,0,9.75,Autumn,0.0,demand_forecasting_dataset
58968,2022-10-22,S005,P0004,Furniture,East,434,95,108,18.05,10,Sunny,0,18.75,Spring,,retail_store_inventory
58969,2022-10-22,S005,P0005,Groceries,North,413,124,0,15.67,10,Cloudy,0,18.95,Autumn,0.0,demand_forecasting_dataset
58970,2022-10-22,S005,P0005,Electronics,North,368,309,141,98.68,15,Cloudy,1,98.58,Winter,,retail_store_inventory
58971,2022-10-22,S005,P0006,Groceries,North,414,156,496,56.46,15,Cloudy,1,60.82,Autumn,0.0,demand_forecasting_dataset
58972,2022-10-22,S005,P0006,Groceries,West,301,57,143,41.2,5,Cloudy,1,37.48,Winter,,retail_store_inventory
58973,2022-10-22,S005,P0007,Groceries,North,465,75,0,72.75,10,Cloudy,0,82.12,Autumn,0.0,demand_forecasting_dataset
58974,2022-10-22,S005,P0007,Toys,North,361,361,63,35.59,10,Rainy,0,38.64,Spring,,retail_store_inventory
58975,2022-10-22,S005,P0008,Groceries,North,88,88,129,55.76,25,Cloudy,1,53.59,Autumn,0.0,demand_forecasting_dataset
58976,2022-10-22,S005,P0008,Toys,South,67,51,179,32.7,10,Sunny,1,34.95,Autumn,,retail_store_inventory
58977,2022-10-22,S005,P0009,Groceries,North,251,157,476,103.4,5,Cloudy,0,111.93,Autumn,0.0,demand_forecasting_dataset
58978,2022-10-22,S005,P0009,Electronics,West,496,320,198,32.56,0,Sunny,0,33.89,Summer,,retail_store_inventory
58979,2022-10-22,S005,P0010,Groceries,North,502,97,0,55.92,10,Cloudy,0,52.46,Autumn,0.0,demand_forecasting_dataset
58980,2022-10-22,S005,P0010,Groceries,West,335,31,82,11.24,5,Rainy,1,9.73,Autumn,,retail_store_inventory
58981,2022-10-22,S005,P0011,Electronics,North,232,79,0,70.14,10,Cloudy,0,82.71,Autumn,0.0,demand_forecasting_dataset
58982,2022-10-22,S005,P0011,Furniture,West,307,104,188,53.05,20,Cloudy,1,57.2,Summer,,retail_store_inventory
58983,2022-10-22,S005,P0012,Furniture,North,634,118,0,142.49,10,Cloudy,1,122.86,Autumn,0.0,demand_forecasting_dataset
58984,2022-10-22,S005,P0012,Toys,South,269,148,115,51.57,10,Snowy,1,48.55,Winter,,retail_store_inventory
58985,2022-10-22,S005,P0013,Groceries,North,676,58,0,70.96,0,Cloudy,0,83.73,Autumn,0.0,demand_forecasting_dataset
58986,2022-10-22,S005,P0013,Toys,East,92,73,69,57.1,15,Snowy,0,59.09,Summer,,retail_store_inventory
58987,2022-10-22,S005,P0014,Furniture,North,245,45,213,150.65,10,Cloudy,1,138.6,Autumn,0.0,demand_forecasting_dataset
58988,2022-10-22,S005,P0014,Furniture,West,260,140,98,59.08,15,Cloudy,1,58.5,Summer,,retail_store_inventory
58989,2022-10-22,S005,P0015,Groceries,North,235,75,237,42.8,25,Cloudy,1,40.33,Autumn,0.0,demand_forecasting_dataset
58990,2022-10-22,S005,P0015,Groceries,North,232,178,108,24.59,5,Snowy,1,27.19,Spring,,retail_store_inventory
58991,2022-10-22,S005,P0016,Toys,North,316,66,281,32.99,5,Cloudy,0,36.91,Autumn,0.0,demand_forecasting_dataset
58992,2022-10-22,S005,P0016,Electronics,West,353,277,78,48.14,15,Cloudy,1,51.92,Autumn,,retail_store_inventory
58993,2022-10-22,S005,P0017,Toys,North,134,61,73,34.71,5,Cloudy,0,33.83,Autumn,0.0,demand_forecasting_dataset
58994,2022-10-22,S005,P0017,Clothing,South,479,252,112,66.4,15,Snowy,0,70.61,Summer,,retail_store_inventory
58995,2022-10-22,S005,P0018,Clothing,North,102,97,124,19.89,20,Cloudy,1,18.31,Autumn,0.0,demand_forecasting_dataset
58996,2022-10-22,S005,P0018,Toys,East,303,25,86,79.27,20,Rainy,0,75.59,Summer,,retail_store_inventory
58997,2022-10-22,S005,P0019,Furniture,North,256,52,0,129.28,15,Cloudy,1,112.89,Autumn,0.0,demand_forecasting_dataset
58998,2022-10-22,S005,P0019,Toys,East,218,126,172,51.14,10,Sunny,1,52.4,Winter,,retail_store_inventory
58999,2022-10-22,S005,P0020,Toys,North,118,84,94,27.32,10,Cloudy,0,29.45,Autumn,0.0,demand_forecasting_dataset
59000,2022-10-22,S005,P0020,Furniture,North,63,24,199,89.41,5,Cloudy,0,87.4,Summer,,retail_store_inventory
59001,2022-10-23,S001,P0001,Electronics,North,124,124,336,86.71,5,Sunny,0,100.03,Autumn,0.0,demand_forecasting_dataset
59002,2022-10-23,S001,P0001,Electronics,East,192,136,80,83.95,10,Cloudy,0,88.37,Summer,,retail_store_inventory
59003,2022-10-23,S001,P0002,Clothing,North,153,153,126,73.94,5,Sunny,0,71.59,Autumn,0.0,demand_forecasting_dataset
59004,2022-10-23,S001,P0002,Furniture,South,111,57,194,22.24,15,Cloudy,1,20.19,Autumn,,retail_store_inventory
59005,2022-10-23,S001,P0003,Clothing,North,448,101,408,56.28,0,Sunny,0,59.43,Autumn,0.0,demand_forecasting_dataset
59006,2022-10-23,S001,P0003,Electronics,North,186,94,190,21.03,0,Snowy,1,21.9,Summer,,retail_store_inventory
59007,2022-10-23,S001,P0004,Electronics,North,111,111,397,125.66,15,Sunny,1,134.57,Autumn,0.0,demand_forecasting_dataset
59008,2022-10-23,S001,P0004,Clothing,South,217,186,90,34.2,20,Cloudy,0,39.16,Spring,,retail_store_inventory
59009,2022-10-23,S001,P0005,Groceries,North,277,187,0,66.61,15,Sunny,1,72.65,Autumn,0.0,demand_forecasting_dataset
59010,2022-10-23,S001,P0005,Electronics,North,204,111,44,65.93,15,Sunny,0,63.21,Summer,,retail_store_inventory
59011,2022-10-23,S001,P0006,Toys,North,376,97,0,39.62,0,Sunny,0,43.56,Autumn,0.0,demand_forecasting_dataset
59012,2022-10-23,S001,P0006,Furniture,North,179,102,75,89.67,20,Sunny,1,88.33,Summer,,retail_store_inventory
59013,2022-10-23,S001,P0007,Groceries,North,371,289,924,29.73,25,Sunny,1,25.44,Autumn,0.0,demand_forecasting_dataset
59014,2022-10-23,S001,P0007,Furniture,North,462,221,139,74.95,0,Snowy,1,74.72,Summer,,retail_store_inventory
59015,2022-10-23,S001,P0008,Electronics,North,98,98,136,51.13,0,Sunny,0,56.16,Autumn,0.0,demand_forecasting_dataset
59016,2022-10-23,S001,P0008,Groceries,West,465,333,76,63.0,5,Cloudy,1,67.82,Summer,,retail_store_inventory
59017,2022-10-23,S001,P0009,Clothing,North,114,114,119,103.53,0,Sunny,0,121.7,Autumn,0.0,demand_forecasting_dataset
