date,sku,demand,revenue,units
2022-09-30,SKU-0007,182,3000.82,182
2022-09-30,SKU-0007,23,1004.88,23
2022-09-30,SKU-0008,21,1932.21,21
2022-09-30,SKU-0008,374,19023.14,374
2022-09-30,SKU-0009,71,3698.96,71
2022-09-30,SKU-0009,73,2039.58,73
2022-09-30,SKU-0010,74,2374.29,74
2022-09-30,SKU-0010,303,13124.75,303
2022-09-30,SKU-0011,55,4791.6,55
2022-09-30,SKU-0011,19,556.62,19
2022-09-30,SKU-0012,54,4602.12,54
2022-09-30,SKU-0012,15,480.9,15
2022-09-30,SKU-0013,109,7903.92,109
2022-09-30,SKU-0013,269,9474.18,269
2022-09-30,SKU-0014,121,13087.36,121
2022-09-30,SKU-0014,291,21516.98,291
2022-09-30,SKU-0015,110,10720.71,110
2022-09-30,SKU-0015,144,12092.98,144
2022-09-30,SKU-0016,112,11856.15,112
2022-09-30,SKU-0016,193,6991.23,193
2022-09-30,SKU-0017,84,10483.33,84
2022-09-30,SKU-0017,336,17127.94,336
2022-09-30,SKU-0018,24,2386.37,24
2022-09-30,SKU-0018,73,2100.43,73
2022-09-30,SKU-0019,84,5946.36,84
2022-09-30,SKU-0019,0,0.0,0
2022-09-30,SKU-0020,111,10342.98,111
2022-09-30,SKU-0020,102,6844.61,102
2022-09-30,SKU-0001,83,974.59,83
2022-09-30,SKU-0001,209,17889.35,209
2022-09-30,SKU-0002,83,1497.36,83
2022-09-30,SKU-0002,112,10135.66,112
2022-09-30,SKU-0003,45,4713.8,45
2022-09-30,SKU-0003,97,3391.99,97
2022-09-30,SKU-0004,119,6799.96,119
2022-09-30,SKU-0004,258,9993.5,258
2022-09-30,SKU-0005,103,6373.12,103
2022-09-30,SKU-0005,160,10484.8,160
2022-09-30,SKU-0006,58,2285.55,58
2022-09-30,SKU-0006,173,3242.02,173
2022-09-30,SKU-0007,64,1455.55,64
2022-09-30,SKU-0007,177,12625.06,177
2022-09-30,SKU-0008,88,8844.0,88
2022-09-30,SKU-0008,75,1298.59,75
2022-09-30,SKU-0009,120,16424.4,120
2022-09-30,SKU-0009,192,12334.46,192
2022-09-30,SKU-0010,181,5290.9,181
2022-09-30,SKU-0010,411,13802.41,411
2022-09-30,SKU-0011,84,3952.37,84
2022-09-30,SKU-0011,381,31283.34,381
2022-09-30,SKU-0012,106,11715.44,106
2022-09-30,SKU-0012,197,14703.78,197
2022-09-30,SKU-0013,149,3757.78,149
2022-09-30,SKU-0013,137,5069.34,137
2022-09-30,SKU-0014,39,4902.07,39
2022-09-30,SKU-0014,22,762.59,22
2022-09-30,SKU-0015,105,9735.6,105
2022-09-30,SKU-0015,114,5650.18,114
2022-09-30,SKU-0016,75,8136.75,75
2022-09-30,SKU-0016,351,11018.07,351
2022-09-30,SKU-0017,86,7174.21,86
2022-09-30,SKU-0017,303,11650.35,303
2022-09-30,SKU-0018,46,5877.97,46
2022-09-30,SKU-0018,61,2530.1,61
2022-09-30,SKU-0019,93,6154.74,93
2022-09-30,SKU-0019,11,413.92,11
2022-09-30,SKU-0020,31,4158.65,31
2022-09-30,SKU-0020,292,8835.19,292
2022-09-30,SKU-0001,77,840.49,77
2022-09-30,SKU-0001,160,5449.2,160
2022-09-30,SKU-0002,149,6795.89,149
2022-09-30,SKU-0002,176,12187.21,176
2022-09-30,SKU-0003,56,1449.7,56
2022-09-30,SKU-0003,45,1735.22,45
2022-09-30,SKU-0004,49,304.73,49
2022-09-30,SKU-0004,26,2118.64,26
2022-09-30,SKU-0005,86,1148.62,86
2022-09-30,SKU-0005,177,9858.99,177
2022-09-30,SKU-0006,139,8032.6,139
2022-09-30,SKU-0006,25,537.0,25
2022-09-30,SKU-0007,142,11830.73,142
2022-09-30,SKU-0007,365,7883.45,365
2022-09-30,SKU-0008,25,981.68,25
2022-09-30,SKU-0008,45,3396.22,45
2022-09-30,SKU-0009,117,12621.96,117
2022-09-30,SKU-0009,6,341.14,6
2022-09-30,SKU-0010,76,4938.48,76
2022-09-30,SKU-0010,129,5202.89,129
2022-09-30,SKU-0011,59,4422.91,59
2022-09-30,SKU-0011,160,1659.2,160
2022-09-30,SKU-0012,43,4795.38,43
2022-09-30,SKU-0012,82,3325.26,82
2022-09-30,SKU-0013,104,7051.36,104
2022-09-30,SKU-0013,20,792.54,20
2022-09-30,SKU-0014,55,8480.7,55
2022-09-30,SKU-0014,64,3684.48,64
2022-09-30,SKU-0015,127,5314.95,127
2022-09-30,SKU-0015,181,13082.5,181
2022-09-30,SKU-0016,42,1092.8,42
2022-09-30,SKU-0016,286,13863.99,286
2022-09-30,SKU-0017,59,1884.4,59
2022-09-30,SKU-0017,14,657.85,14
2022-09-30,SKU-0018,98,2069.17,98
2022-09-30,SKU-0018,97,5949.5,97
2022-09-30,SKU-0019,44,5399.72,44
2022-09-30,SKU-0019,46,2705.54,46
2022-09-30,SKU-0020,57,1595.8,57
2022-09-30,SKU-0020,40,671.4,40
2022-10-01,SKU-0001,53,3090.01,53
2022-10-01,SKU-0001,201,10626.07,201
2022-10-01,SKU-0002,86,6376.9,86
2022-10-01,SKU-0002,66,3217.9,66
2022-10-01,SKU-0003,194,12141.68,194
2022-10-01,SKU-0003,112,4733.57,112
2022-10-01,SKU-0004,74,5944.72,74
2022-10-01,SKU-0004,101,3175.94,101
2022-10-01,SKU-0005,135,9900.9,135
2022-10-01,SKU-0005,129,6959.03,129
2022-10-01,SKU-0006,77,3274.81,77
2022-10-01,SKU-0006,148,7609.27,148
2022-10-01,SKU-0007,140,3682.77,140
2022-10-01,SKU-0007,86,4143.82,86
2022-10-01,SKU-0008,68,2588.28,68
2022-10-01,SKU-0008,207,12029.7,207
2022-10-01,SKU-0009,63,5449.5,63
2022-10-01,SKU-0009,201,12209.54,201
2022-10-01,SKU-0010,57,6220.64,57
2022-10-01,SKU-0010,213,10665.34,213
2022-10-01,SKU-0011,96,14417.81,96
2022-10-01,SKU-0011,11,320.32,11
2022-10-01,SKU-0012,60,4496.58,60
2022-10-01,SKU-0012,100,1263.95,100
2022-10-01,SKU-0013,83,2434.47,83
2022-10-01,SKU-0013,44,805.97,44
2022-10-01,SKU-0014,103,8631.4,103
2022-10-01,SKU-0014,197,15896.52,197
2022-10-01,SKU-0015,18,226.98,18
2022-10-01,SKU-0015,373,20000.26,373
2022-10-01,SKU-0016,81,2942.73,81
2022-10-01,SKU-0016,244,18240.83,244
2022-10-01,SKU-0017,82,1580.06,82
2022-10-01,SKU-0017,20,1453.86,20
2022-10-01,SKU-0018,79,4424.2,79
2022-10-01,SKU-0018,327,6744.21,327
2022-10-01,SKU-0019,31,2483.1,31
2022-10-01,SKU-0019,348,23456.07,348
2022-10-01,SKU-0020,62,6899.36,62
2022-10-01,SKU-0020,24,1597.52,24
2022-10-01,SKU-0001,191,16088.12,191
2022-10-01,SKU-0001,414,22859.42,414
2022-10-01,SKU-0002,55,1876.05,55
2022-10-01,SKU-0002,101,2929.2,101
2022-10-01,SKU-0003,39,2200.07,39
2022-10-01,SKU-0003,25,1710.9,25
2022-10-01,SKU-0004,85,3411.69,85
2022-10-01,SKU-0004,208,13641.89,208
2022-10-01,SKU-0005,89,6647.5,89
2022-10-01,SKU-0005,350,24329.55,350
2022-10-01,SKU-0006,69,3773.82,69
2022-10-01,SKU-0006,125,10065.38,125
2022-10-01,SKU-0007,25,581.75,25
2022-10-01,SKU-0007,182,2952.04,182
2022-10-01,SKU-0008,96,2016.58,96
2022-10-01,SKU-0008,64,1525.25,64
2022-10-01,SKU-0009,52,2366.21,52
2022-10-01,SKU-0009,21,1085.82,21
2022-10-01,SKU-0010,77,6814.65,77
2022-10-01,SKU-0010,180,3230.28,180
2022-10-01,SKU-0011,70,6290.9,70
2022-10-01,SKU-0011,212,1911.92,212
2022-10-01,SKU-0012,156,10316.59,156
2022-10-01,SKU-0012,35,1049.72,35
2022-10-01,SKU-0013,137,4347.01,137
2022-10-01,SKU-0013,169,5931.9,169
2022-10-01,SKU-0014,46,5472.62,46
2022-10-01,SKU-0014,156,4036.34,156
2022-10-01,SKU-0015,15,615.6,15
2022-10-01,SKU-0015,12,561.72,12
2022-10-01,SKU-0016,57,4128.11,57
2022-10-01,SKU-0016,18,637.63,18
2022-10-01,SKU-0017,62,1141.48,62
2022-10-01,SKU-0017,107,6453.06,107
2022-10-01,SKU-0018,99,2828.43,99
2022-10-01,SKU-0018,44,3029.4,44
2022-10-01,SKU-0019,92,5828.25,92
2022-10-01,SKU-0019,167,12232.75,167
2022-10-01,SKU-0020,104,12276.58,104
2022-10-01,SKU-0020,277,20050.92,277
2022-10-01,SKU-0001,102,1255.82,102
2022-10-01,SKU-0001,383,27235.51,383
2022-10-01,SKU-0002,94,5546.94,94
2022-10-01,SKU-0002,40,583.78,40
2022-10-01,SKU-0003,93,6428.35,93
2022-10-01,SKU-0003,114,8384.02,114
2022-10-01,SKU-0004,70,1512.21,70
2022-10-01,SKU-0004,230,2742.75,230
2022-10-01,SKU-0005,71,1316.34,71
2022-10-01,SKU-0005,144,4907.02,144
2022-10-01,SKU-0006,64,1994.85,64
2022-10-01,SKU-0006,329,19625.84,329
2022-10-01,SKU-0007,102,1741.14,102
2022-10-01,SKU-0007,132,8135.42,132
2022-10-01,SKU-0008,53,3821.94,53
2022-10-01,SKU-0008,32,2793.15,32
2022-10-01,SKU-0009,64,2869.63,64
2022-10-01,SKU-0009,39,1700.6,39
2022-10-01,SKU-0010,144,4987.01,144
2022-10-01,SKU-0010,206,18072.89,206
2022-10-01,SKU-0011,79,7914.14,79
2022-10-01,SKU-0011,245,7239.02,245
2022-10-01,SKU-0012,93,7162.72,93
2022-10-01,SKU-0012,65,1905.02,65
2022-10-01,SKU-0013,90,7104.6,90
2022-10-01,SKU-0013,16,1268.47,16
2022-10-01,SKU-0014,97,8058.52,97
2022-10-01,SKU-0014,8,91.76,8
2022-10-01,SKU-0015,60,4675.86,60
2022-10-01,SKU-0015,106,5002.78,106
2022-10-01,SKU-0016,93,9754.77,93
2022-10-01,SKU-0016,65,689.71,65
2022-10-01,SKU-0017,95,10607.08,95
2022-10-01,SKU-0017,16,1192.64,16
2022-10-01,SKU-0018,87,11119.73,87
2022-10-01,SKU-0018,381,11643.36,381
2022-10-01,SKU-0019,123,4344.98,123
2022-10-01,SKU-0019,139,3999.45,139
2022-10-01,SKU-0020,85,4760.6,85
2022-10-01,SKU-0020,227,12642.08,227
2022-10-01,SKU-0001,132,1378.08,132
2022-10-01,SKU-0001,120,9420.96,120
2022-10-01,SKU-0002,78,1381.54,78
2022-10-01,SKU-0002,173,15234.38,173
2022-10-01,SKU-0003,112,16003.01,112
2022-10-01,SKU-0003,193,15970.75,193
2022-10-01,SKU-0004,106,5535.32,106
2022-10-01,SKU-0004,47,3078.03,47
2022-10-01,SKU-0005,88,6247.12,88
2022-10-01,SKU-0005,43,651.88,43
2022-10-01,SKU-0006,90,3535.2,90
2022-10-01,SKU-0006,25,596.75,25
2022-10-01,SKU-0007,56,1313.42,56
2022-10-01,SKU-0007,182,4050.77,182
2022-10-01,SKU-0008,57,3116.48,57
2022-10-01,SKU-0008,198,8642.7,198
2022-10-01,SKU-0009,48,4211.57,48
2022-10-01,SKU-0009,483,36460.7,483
2022-10-01,SKU-0010,2,36.65,2
2022-10-01,SKU-0010,130,6714.63,130
2022-10-01,SKU-0011,91,5187.0,91
2022-10-01,SKU-0011,101,981.27,101
2022-10-01,SKU-0012,52,5927.69,52
2022-10-01,SKU-0012,72,4698.72,72
2022-10-01,SKU-0013,185,4295.33,185
2022-10-01,SKU-0013,240,4585.92,240
2022-10-01,SKU-0014,34,4384.08,34
2022-10-01,SKU-0014,11,968.88,11
2022-10-01,SKU-0015,51,3803.73,51
2022-10-01,SKU-0015,231,9779.62,231
2022-10-01,SKU-0016,40,4774.0,40
2022-10-01,SKU-0016,212,16183.76,212
2022-10-01,SKU-0017,48,4055.66,48
2022-10-01,SKU-0017,213,6404.7,213
2022-10-01,SKU-0018,47,7313.67,47
2022-10-01,SKU-0018,125,11576.25,125
2022-10-01,SKU-0019,62,2909.41,62
2022-10-01,SKU-0019,43,549.97,43
2022-10-01,SKU-0020,47,5621.67,47
2022-10-01,SKU-0020,242,7274.04,242
2022-10-01,SKU-0001,70,442.05,70
2022-10-01,SKU-0001,136,3687.91,136
2022-10-01,SKU-0002,52,1626.3,52
2022-10-01,SKU-0002,157,1562.7,157
2022-10-01,SKU-0003,127,4157.09,127
2022-10-01,SKU-0003,66,6142.62,66
2022-10-01,SKU-0004,134,1023.49,134
2022-10-01,SKU-0004,11,515.86,11
2022-10-01,SKU-0005,61,942.45,61
2022-10-01,SKU-0005,156,3292.22,156
2022-10-01,SKU-0006,32,1192.32,32
2022-10-01,SKU-0006,195,6137.72,195
2022-10-01,SKU-0007,112,8938.94,112
2022-10-01,SKU-0007,148,6942.83,148
2022-10-01,SKU-0008,104,3910.14,104
2022-10-01,SKU-0008,58,555.41,58
2022-10-01,SKU-0009,93,7343.0,93
2022-10-01,SKU-0009,190,5920.4,190
2022-10-01,SKU-0010,86,5145.38,86
2022-10-01,SKU-0010,208,5114.82,208
2022-10-01,SKU-0011,31,1925.15,31
2022-10-01,SKU-0011,88,1049.44,88
2022-10-01,SKU-0012,104,8554.26,104
2022-10-01,SKU-0012,60,2218.32,60
2022-10-01,SKU-0013,124,10543.72,124
2022-10-01,SKU-0013,205,17198.47,205
2022-10-01,SKU-0014,32,4935.36,32
2022-10-01,SKU-0014,63,4105.08,63
2022-10-01,SKU-0015,68,3300.04,68
2022-10-01,SKU-0015,155,4620.24,155
2022-10-01,SKU-0016,193,6796.88,193
2022-10-01,SKU-0016,33,1976.83,33
2022-10-01,SKU-0017,90,2870.64,90
2022-10-01,SKU-0017,40,3776.44,40
2022-10-01,SKU-0018,123,3094.68,123
2022-10-01,SKU-0018,39,3483.44,39
2022-10-01,SKU-0019,122,11735.79,122
2022-10-01,SKU-0019,414,21839.95,414
2022-10-01,SKU-0020,76,2403.88,76
2022-10-01,SKU-0020,89,3195.99,89
2022-10-02,SKU-0001,119,7145.71,119
2022-10-02,SKU-0001,336,21329.28,336
2022-10-02,SKU-0002,121,6310.39,121
2022-10-02,SKU-0002,87,7080.06,87
2022-10-02,SKU-0003,274,16065.44,274
2022-10-02,SKU-0003,14,1021.78,14
2022-10-02,SKU-0004,123,12199.14,123
2022-10-02,SKU-0004,83,3459.15,83
2022-10-02,SKU-0005,101,5409.46,101
2022-10-02,SKU-0005,12,592.6,12
2022-10-02,SKU-0006,144,5873.47,144
2022-10-02,SKU-0006,83,3750.11,83
2022-10-02,SKU-0007,141,3739.32,141
2022-10-02,SKU-0007,382,5838.11,382
2022-10-02,SKU-0008,99,4037.12,99
2022-10-02,SKU-0008,12,1106.52,12
2022-10-02,SKU-0009,105,10332.0,105
2022-10-02,SKU-0009,9,596.74,9
2022-10-02,SKU-0010,22,1961.19,22
2022-10-02,SKU-0010,279,3158.84,279
2022-10-02,SKU-0011,70,6570.38,70
2022-10-02,SKU-0011,151,5805.95,151
2022-10-02,SKU-0012,151,14563.95,151
2022-10-02,SKU-0012,25,1125.6,25
2022-10-02,SKU-0013,116,3760.49,116
2022-10-02,SKU-0013,228,5720.98,228
2022-10-02,SKU-0014,162,16088.22,162
2022-10-02,SKU-0014,197,7310.87,197
2022-10-02,SKU-0015,57,884.07,57
2022-10-02,SKU-0015,62,1488.0,62
2022-10-02,SKU-0016,98,3715.18,98
2022-10-02,SKU-0016,168,9011.52,168
2022-10-02,SKU-0017,100,1467.75,100
2022-10-02,SKU-0017,99,1052.27,99
2022-10-02,SKU-0018,177,10321.05,177
2022-10-02,SKU-0018,7,219.63,7
2022-10-02,SKU-0019,56,5804.96,56
2022-10-02,SKU-0019,281,7234.34,281
2022-10-02,SKU-0020,67,7506.01,67
2022-10-02,SKU-0020,40,1325.16,40
2022-10-02,SKU-0001,103,9620.2,103
2022-10-02,SKU-0001,179,4317.57,179
2022-10-02,SKU-0002,95,2621.95,95
2022-10-02,SKU-0002,68,730.32,68
2022-10-02,SKU-0003,196,13086.53,196
2022-10-02,SKU-0003,175,10287.55,175
2022-10-02,SKU-0004,68,1829.47,68
2022-10-02,SKU-0004,230,2306.9,230
2022-10-02,SKU-0005,46,3556.74,46
2022-10-02,SKU-0005,396,22669.81,396
2022-10-02,SKU-0006,55,2825.16,55
2022-10-02,SKU-0006,27,1032.98,27
2022-10-02,SKU-0007,82,2057.34,82
2022-10-02,SKU-0007,56,5037.48,56
2022-10-02,SKU-0008,139,2800.16,139
2022-10-02,SKU-0008,172,2611.65,172
2022-10-02,SKU-0009,121,7004.45,121
2022-10-02,SKU-0009,428,14013.58,428
2022-10-02,SKU-0010,113,12091.0,113
2022-10-02,SKU-0010,59,2075.15,59
2022-10-02,SKU-0011,223,17863.19,223
2022-10-02,SKU-0011,28,2139.23,28
2022-10-02,SKU-0012,96,5412.96,96
2022-10-02,SKU-0012,23,2035.04,23
2022-10-02,SKU-0013,110,2157.21,110
2022-10-02,SKU-0013,318,19240.75,318
2022-10-02,SKU-0014,35,3324.0,35
2022-10-02,SKU-0014,355,7961.94,355
2022-10-02,SKU-0015,144,11352.96,144
2022-10-02,SKU-0015,89,1048.06,89
2022-10-02,SKU-0016,101,8302.81,101
2022-10-02,SKU-0016,170,4151.49,170
2022-10-02,SKU-0017,109,1271.21,109
2022-10-02,SKU-0017,54,2295.46,54
2022-10-02,SKU-0018,89,2489.33,89
2022-10-02,SKU-0018,162,7319.81,162
2022-10-02,SKU-0019,58,4329.21,58
2022-10-02,SKU-0019,393,15979.38,393
2022-10-02,SKU-0020,57,6827.77,57
2022-10-02,SKU-0020,215,12777.88,215
2022-10-02,SKU-0001,42,552.61,42
2022-10-02,SKU-0001,221,6698.73,221
2022-10-02,SKU-0002,91,4181.0,91
2022-10-02,SKU-0002,8,524.78,8
2022-10-02,SKU-0003,126,11803.81,126
2022-10-02,SKU-0003,109,9449.97,109
2022-10-02,SKU-0004,92,1297.89,92
2022-10-02,SKU-0004,189,12939.51,189
2022-10-02,SKU-0005,46,815.0,46
2022-10-02,SKU-0005,88,4673.86,88
2022-10-02,SKU-0006,60,2520.0,60
2022-10-02,SKU-0006,29,1366.1,29
2022-10-02,SKU-0007,63,950.42,63
2022-10-02,SKU-0007,27,1011.1,27
2022-10-02,SKU-0008,67,5503.08,67
2022-10-02,SKU-0008,84,8237.04,84
2022-10-02,SKU-0009,59,2430.89,59
2022-10-02,SKU-0009,365,27193.96,365
2022-10-02,SKU-0010,82,3600.62,82
2022-10-02,SKU-0010,44,2497.2,44
2022-10-02,SKU-0011,103,8560.54,103
2022-10-02,SKU-0011,159,7492.72,159
2022-10-02,SKU-0012,75,5962.28,75
2022-10-02,SKU-0012,428,27498.14,428
2022-10-02,SKU-0013,228,14307.46,228
2022-10-02,SKU-0013,290,15365.36,290
2022-10-02,SKU-0014,84,8979.6,84
2022-10-02,SKU-0014,6,174.91,6
2022-10-02,SKU-0015,155,19085.15,155
2022-10-02,SKU-0015,27,1024.49,27
2022-10-02,SKU-0016,68,6069.17,68
2022-10-02,SKU-0016,383,6786.76,383
2022-10-02,SKU-0017,92,10922.98,92
2022-10-02,SKU-0017,43,3868.28,43
2022-10-02,SKU-0018,60,6955.14,60
2022-10-02,SKU-0018,178,1990.04,178
2022-10-02,SKU-0019,36,1418.47,36
2022-10-02,SKU-0019,127,8266.81,127
2022-10-02,SKU-0020,104,7623.2,104
2022-10-02,SKU-0020,43,354.32,43
2022-10-02,SKU-0001,75,679.72,75
2022-10-02,SKU-0001,118,10788.5,118
2022-10-02,SKU-0002,142,2148.18,142
2022-10-02,SKU-0002,154,4532.37,154
2022-10-02,SKU-0003,81,8646.87,81
2022-10-02,SKU-0003,28,458.3,28
2022-10-02,SKU-0004,110,5540.81,110
2022-10-02,SKU-0004,162,3094.85,162
2022-10-02,SKU-0005,58,3759.56,58
2022-10-02,SKU-0005,50,3747.27,50
2022-10-02,SKU-0006,77,2545.62,77
2022-10-02,SKU-0006,126,8181.94,126
2022-10-02,SKU-0007,52,1205.36,52
2022-10-02,SKU-0007,39,1114.46,39
2022-10-02,SKU-0008,101,7538.64,101
2022-10-02,SKU-0008,117,8307.0,117
2022-10-02,SKU-0009,57,5893.69,57
2022-10-02,SKU-0009,9,648.58,9
2022-10-02,SKU-0010,85,2286.5,85
2022-10-02,SKU-0010,454,27954.6,454
2022-10-02,SKU-0011,148,7449.88,148
2022-10-02,SKU-0011,64,1268.22,64
2022-10-02,SKU-0012,57,5877.98,57
2022-10-02,SKU-0012,227,17301.6,227
2022-10-02,SKU-0013,297,6427.08,297
2022-10-02,SKU-0013,325,24616.8,325
2022-10-02,SKU-0014,41,5564.4,41
2022-10-02,SKU-0014,145,11630.23,145
2022-10-02,SKU-0015,71,7161.06,71
2022-10-02,SKU-0015,16,685.01,16
2022-10-02,SKU-0016,55,6856.85,55
2022-10-02,SKU-0016,31,2438.46,31
2022-10-02,SKU-0017,39,2115.36,39
2022-10-02,SKU-0017,299,13595.53,299
2022-10-02,SKU-0018,70,10224.38,70
2022-10-02,SKU-0018,85,2952.14,85
2022-10-02,SKU-0019,121,7429.4,121
2022-10-02,SKU-0019,36,1651.68,36
2022-10-02,SKU-0020,64,7593.31,64
2022-10-02,SKU-0020,65,3579.03,65
2022-10-02,SKU-0001,91,1111.75,91
2022-10-02,SKU-0001,26,620.88,26
2022-10-02,SKU-0002,58,1413.75,58
2022-10-02,SKU-0002,136,3292.29,136
2022-10-02,SKU-0003,128,3243.33,128
2022-10-02,SKU-0003,47,1711.06,47
2022-10-02,SKU-0004,73,318.1,73
2022-10-02,SKU-0004,6,260.55,6
2022-10-02,SKU-0005,136,2336.62,136
2022-10-02,SKU-0005,157,13454.9,157
2022-10-02,SKU-0006,112,7383.1,112
2022-10-02,SKU-0006,46,398.82,46
2022-10-02,SKU-0007,106,8469.88,106
2022-10-02,SKU-0007,84,3170.16,84
2022-10-02,SKU-0008,112,5385.86,112
2022-10-02,SKU-0008,62,2329.5,62
2022-10-02,SKU-0009,95,8468.16,95
2022-10-02,SKU-0009,38,2748.54,38
2022-10-02,SKU-0010,148,10048.61,148
2022-10-02,SKU-0010,177,8906.91,177
2022-10-02,SKU-0011,63,3988.84,63
2022-10-02,SKU-0011,235,16003.5,235
2022-10-02,SKU-0012,57,6298.1,57
2022-10-02,SKU-0012,138,4297.46,138
2022-10-02,SKU-0013,147,10384.23,147
2022-10-02,SKU-0013,5,114.12,5
2022-10-02,SKU-0014,149,31276.59,149
2022-10-02,SKU-0014,274,8655.66,274
2022-10-02,SKU-0015,130,6131.78,130
2022-10-02,SKU-0015,42,1700.16,42
2022-10-02,SKU-0016,140,5546.1,140
2022-10-02,SKU-0016,237,8977.56,237
2022-10-02,SKU-0017,123,4642.76,123
2022-10-02,SKU-0017,159,14376.78,159
2022-10-02,SKU-0018,71,1716.78,71
2022-10-02,SKU-0018,400,7146.0,400
2022-10-02,SKU-0019,80,9965.88,80
2022-10-02,SKU-0019,29,332.78,29
2022-10-02,SKU-0020,85,2560.58,85
2022-10-02,SKU-0020,236,19410.06,236
2022-10-03,SKU-0001,63,3128.39,63
2022-10-03,SKU-0001,125,10377.56,125
2022-10-03,SKU-0002,86,4686.44,86
2022-10-03,SKU-0002,163,8537.94,163
2022-10-03,SKU-0003,65,2915.64,65
2022-10-03,SKU-0003,120,6800.4,120
2022-10-03,SKU-0004,0,0.0,0
2022-10-03,SKU-0004,218,20074.2,218
2022-10-03,SKU-0005,56,2637.94,56
2022-10-03,SKU-0005,129,2533.3,129
2022-10-03,SKU-0006,67,2708.94,67
2022-10-03,SKU-0006,35,2080.4,35
2022-10-03,SKU-0007,137,3278.55,137
2022-10-03,SKU-0007,387,17836.83,387
2022-10-03,SKU-0008,134,6418.47,134
2022-10-03,SKU-0008,179,5468.81,179
2022-10-03,SKU-0009,77,5808.73,77
2022-10-03,SKU-0009,341,3148.11,341
2022-10-03,SKU-0010,87,10482.02,87
2022-10-03,SKU-0010,28,1621.09,28
2022-10-03,SKU-0011,113,13212.86,113
2022-10-03,SKU-0011,87,7904.65,87
2022-10-03,SKU-0012,110,7990.29,110
2022-10-03,SKU-0012,52,1336.61,52
2022-10-03,SKU-0013,48,1340.64,48
2022-10-03,SKU-0013,31,991.69,31
2022-10-03,SKU-0014,157,10522.61,157
2022-10-03,SKU-0014,59,4383.94,59
2022-10-03,SKU-0015,73,888.92,73
2022-10-03,SKU-0015,7,252.58,7
2022-10-03,SKU-0016,260,8424.0,260
2022-10-03,SKU-0016,1,88.41,1
2022-10-03,SKU-0017,77,1688.3,77
2022-10-03,SKU-0017,413,21484.26,413
2022-10-03,SKU-0018,121,8790.65,121
2022-10-03,SKU-0018,4,256.38,4
2022-10-03,SKU-0019,58,6356.22,58
2022-10-03,SKU-0019,78,5196.63,78
2022-10-03,SKU-0020,71,8578.22,71
2022-10-03,SKU-0020,202,8730.04,202
2022-10-03,SKU-0001,150,12509.1,150
2022-10-03,SKU-0001,203,12538.7,203
2022-10-03,SKU-0002,102,1858.18,102
2022-10-03,SKU-0002,27,1433.32,27
2022-10-03,SKU-0003,135,10880.73,135
2022-10-03,SKU-0003,30,1707.48,30
2022-10-03,SKU-0004,46,1429.13,46
2022-10-03,SKU-0004,245,14437.97,245
2022-10-03,SKU-0005,91,7759.75,91
2022-10-03,SKU-0005,22,881.54,22
2022-10-03,SKU-0006,53,3122.2,53
2022-10-03,SKU-0006,107,8856.76,107
2022-10-03,SKU-0007,51,1399.44,51
2022-10-03,SKU-0007,243,21268.21,243
2022-10-03,SKU-0008,88,2044.86,88
2022-10-03,SKU-0008,143,10930.49,143
2022-10-03,SKU-0009,107,6621.48,107
2022-10-03,SKU-0009,300,11388.6,300
2022-10-03,SKU-0010,76,6529.16,76
2022-10-03,SKU-0010,414,30274.99,414
2022-10-03,SKU-0011,83,4741.58,83
2022-10-03,SKU-0011,35,541.8,35
2022-10-03,SKU-0012,87,6781.65,87
2022-10-03,SKU-0012,123,4656.04,123
2022-10-03,SKU-0013,94,2074.58,94
2022-10-03,SKU-0013,188,11729.7,188
2022-10-03,SKU-0014,56,4904.93,56
2022-10-03,SKU-0014,42,3118.58,42
2022-10-03,SKU-0015,63,3383.86,63
2022-10-03,SKU-0015,64,816.54,64
2022-10-03,SKU-0016,63,4127.1,63
2022-10-03,SKU-0016,13,545.5,13
2022-10-03,SKU-0017,65,1212.71,65
2022-10-03,SKU-0017,101,7530.76,101
2022-10-03,SKU-0018,77,1860.71,77
2022-10-03,SKU-0018,23,1334.32,23
2022-10-03,SKU-0019,107,8428.18,107
2022-10-03,SKU-0019,38,993.83,38
2022-10-03,SKU-0020,74,9234.46,74
2022-10-03,SKU-0020,291,19127.58,291
2022-10-03,SKU-0001,69,717.6,69
2022-10-03,SKU-0001,187,10778.4,187
2022-10-03,SKU-0002,134,5555.1,134
2022-10-03,SKU-0002,15,948.85,15
2022-10-03,SKU-0003,120,11160.6,120
2022-10-03,SKU-0003,5,240.39,5
2022-10-03,SKU-0004,61,1416.42,61
2022-10-03,SKU-0004,3,125.77,3
2022-10-03,SKU-0005,55,1260.05,55
2022-10-03,SKU-0005,158,10347.89,158
2022-10-03,SKU-0006,88,2829.82,88
2022-10-03,SKU-0006,172,16413.96,172
2022-10-03,SKU-0007,103,1716.29,103
2022-10-03,SKU-0007,266,22948.88,266
2022-10-03,SKU-0008,47,4692.95,47
2022-10-03,SKU-0008,6,402.02,6
2022-10-03,SKU-0009,72,4552.56,72
2022-10-03,SKU-0009,50,1397.45,50
2022-10-03,SKU-0010,139,4962.72,139
2022-10-03,SKU-0010,16,1257.86,16
2022-10-03,SKU-0011,104,8342.88,104
2022-10-03,SKU-0011,36,978.05,36
2022-10-03,SKU-0012,49,4639.17,49
